[GIN-debug] [WARNING] Creating an Engine instance with the Logger and Recovery middleware already attached.

[GIN-debug] [WARNING] Running in "debug" mode. Switch to "release" mode in production.
 - using env:	export GIN_MODE=release
 - using code:	gin.SetMode(gin.ReleaseMode)

[GIN-debug] Loaded HTML Templates (5): 
	- 
	- index.html
	- menu.html
	- menu
	- top.html

[GIN-debug] GET    /assets/*filepath         --> github.com/gin-gonic/gin.(*RouterGroup).createStaticHandler.func1 (3 handlers)
[GIN-debug] HEAD   /assets/*filepath         --> github.com/gin-gonic/gin.(*RouterGroup).createStaticHandler.func1 (3 handlers)
[GIN-debug] GET    /top                      --> github.com/TomSuzuki/recipe-wiki/pkg/controller.TopPageController (3 handlers)
[GIN-debug] GET    /                         --> github.com/TomSuzuki/recipe-wiki/pkg/controller.TopPageController (3 handlers)
[GIN-debug] Listening and serving HTTP on :8220
[GIN] 2021/02/17 - 22:56:56 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 22:56:56 | 200 |      1.0031ms |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 22:56:56 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 22:56:57 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 22:57:05 | 200 |       939.1µs |             ::1 | GET      "/"
[GIN] 2021/02/17 - 22:57:05 | 200 |       998.5µs |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 22:57:05 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 22:57:05 | 200 |      1.0491ms |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 22:57:05 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 22:57:08 | 200 |       999.6µs |             ::1 | GET      "/"
[GIN] 2021/02/17 - 22:57:08 | 200 |      1.0016ms |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 22:57:08 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 22:57:08 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 22:57:09 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 22:57:24 | 200 |       999.6µs |             ::1 | GET      "/"
[GIN] 2021/02/17 - 22:57:24 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 22:57:24 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 22:57:24 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 22:57:25 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 22:57:29 | 200 |            0s |             ::1 | GET      "/"
[GIN] 2021/02/17 - 22:57:29 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 22:57:29 | 200 |      1.0027ms |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 22:57:29 | 200 |       999.6µs |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 22:57:29 | 404 |      1.0001ms |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 22:57:36 | 200 |      2.0014ms |             ::1 | GET      "/"
[GIN] 2021/02/17 - 22:57:36 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 22:57:36 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 22:57:36 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 22:57:37 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 22:57:45 | 200 |       998.2µs |             ::1 | GET      "/"
[GIN] 2021/02/17 - 22:57:45 | 200 |      1.0058ms |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 22:57:45 | 200 |      1.0058ms |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 22:57:45 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 22:57:45 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 22:58:07 | 200 |      1.0023ms |             ::1 | GET      "/"
[GIN] 2021/02/17 - 22:58:07 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 22:58:07 | 200 |      2.9968ms |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 22:58:07 | 200 |      2.9997ms |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 22:58:07 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 22:58:20 | 200 |       998.5µs |             ::1 | GET      "/"
[GIN] 2021/02/17 - 22:58:20 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 22:58:20 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 22:58:20 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 22:58:20 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 22:58:27 | 200 |      1.0026ms |             ::1 | GET      "/"
[GIN] 2021/02/17 - 22:58:27 | 200 |      1.0028ms |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 22:58:27 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 22:58:27 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 22:58:27 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 22:58:31 | 200 |       997.9µs |             ::1 | GET      "/"
[GIN] 2021/02/17 - 22:58:31 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 22:58:31 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 22:58:31 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 22:58:32 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 22:58:36 | 200 |       996.5µs |             ::1 | GET      "/"
[GIN] 2021/02/17 - 22:58:36 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 22:58:36 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 22:58:36 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 22:58:36 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 22:58:39 | 200 |       997.9µs |             ::1 | GET      "/"
[GIN] 2021/02/17 - 22:58:39 | 200 |      1.0024ms |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 22:58:39 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 22:58:39 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 22:58:39 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 22:58:42 | 200 |       998.7µs |             ::1 | GET      "/"
[GIN] 2021/02/17 - 22:58:42 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 22:58:42 | 200 |      1.0002ms |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 22:58:42 | 200 |      1.0002ms |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 22:58:43 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 22:58:58 | 200 |            0s |             ::1 | GET      "/"
[GIN] 2021/02/17 - 22:58:58 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 22:58:58 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 22:58:58 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 22:58:58 | 404 |       999.5µs |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 22:59:16 | 200 |            0s |             ::1 | GET      "/"
[GIN] 2021/02/17 - 22:59:16 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 22:59:16 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 22:59:16 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 22:59:16 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 22:59:35 | 200 |            0s |             ::1 | GET      "/"
[GIN] 2021/02/17 - 22:59:35 | 200 |      1.0014ms |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 22:59:35 | 200 |      1.0011ms |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 22:59:35 | 200 |       998.8µs |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 22:59:35 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 22:59:50 | 200 |      1.0016ms |             ::1 | GET      "/"
[GIN] 2021/02/17 - 22:59:50 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 22:59:50 | 200 |      1.0011ms |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 22:59:50 | 200 |       998.1µs |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 22:59:50 | 404 |      1.0006ms |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:00:00 | 200 |            0s |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:00:00 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:00:00 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:00:00 | 200 |      1.0022ms |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:00:00 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:00:11 | 200 |      1.0021ms |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:00:11 | 200 |       999.3µs |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:00:11 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:00:11 | 200 |      1.0016ms |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:00:11 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:00:17 | 200 |       998.6µs |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:00:17 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:00:17 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:00:17 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:00:17 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:00:33 | 200 |      1.0035ms |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:00:33 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:00:33 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:00:33 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:00:33 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:01:10 | 200 |         996µs |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:01:10 | 200 |      1.0046ms |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:01:10 | 200 |       527.9µs |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:01:10 | 200 |       527.9µs |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:01:10 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:01:22 | 200 |       998.7µs |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:01:22 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:01:22 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:01:22 | 200 |         999µs |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:01:23 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:01:31 | 200 |      1.0003ms |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:01:31 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:01:31 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:01:31 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:01:32 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:02:45 | 200 |      1.0038ms |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:02:45 | 200 |          26µs |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:02:45 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:02:45 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:02:45 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:02:53 | 200 |       989.1µs |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:02:53 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:02:53 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:02:53 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:02:53 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:03:29 | 200 |      1.0035ms |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:03:29 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:03:29 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:03:29 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:03:29 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:03:37 | 200 |       999.7µs |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:03:37 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:03:37 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:03:37 | 200 |      1.0024ms |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:03:37 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:04:13 | 200 |      1.0012ms |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:04:13 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:04:13 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:04:13 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:04:13 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:04:20 | 200 |            0s |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:04:20 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:04:20 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:04:20 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:04:20 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:04:29 | 200 |            0s |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:04:29 | 200 |      1.0003ms |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:04:29 | 200 |       996.5µs |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:04:29 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:04:29 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:04:41 | 200 |      2.0068ms |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:04:41 | 200 |       996.9µs |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:04:41 | 200 |       999.9µs |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:04:41 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:04:41 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:04:57 | 200 |            0s |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:04:57 | 200 |       998.8µs |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:04:57 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:04:57 | 200 |      1.0013ms |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:04:57 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:05:13 | 200 |      1.0023ms |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:05:13 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:05:13 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:05:13 | 200 |       999.4µs |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:05:13 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:05:18 | 200 |      1.0015ms |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:05:18 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:05:18 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:05:18 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:05:18 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:05:25 | 200 |      1.0019ms |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:05:25 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:05:25 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:05:25 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:05:25 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:05:31 | 200 |       999.5µs |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:05:31 | 200 |      1.0008ms |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:05:31 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:05:31 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:05:31 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:05:40 | 200 |            0s |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:05:40 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:05:40 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:05:40 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:05:40 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:06:33 | 200 |      1.0007ms |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:06:33 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:06:33 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:06:33 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:06:33 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:06:46 | 200 |      1.0064ms |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:06:46 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:06:46 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:06:46 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:06:46 | 200 |            0s |             ::1 | GET      "/assets/css/top.css"
[GIN] 2021/02/17 - 23:06:46 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:07:03 | 200 |            0s |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:07:03 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:07:03 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:07:03 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:07:03 | 200 |      1.0006ms |             ::1 | GET      "/assets/css/top.css"
[GIN] 2021/02/17 - 23:07:03 | 404 |       997.6µs |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:08:03 | 200 |      1.0004ms |             ::1 | GET      "/top"
[GIN] 2021/02/17 - 23:08:03 | 304 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:08:03 | 304 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:08:03 | 304 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:08:03 | 304 |      1.0012ms |             ::1 | GET      "/assets/css/top.css"
[GIN] 2021/02/17 - 23:08:03 | 200 |            0s |             ::1 | GET      "/"
[GIN] 2021/02/17 - 23:08:05 | 200 |      1.0024ms |             ::1 | GET      "/top"
[GIN] 2021/02/17 - 23:08:36 | 200 |       997.4µs |             ::1 | GET      "/top"
[GIN] 2021/02/17 - 23:08:36 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:08:36 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:08:36 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:08:36 | 200 |            0s |             ::1 | GET      "/assets/css/top.css"
[GIN] 2021/02/17 - 23:08:36 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:08:52 | 200 |       999.4µs |             ::1 | GET      "/top"
[GIN] 2021/02/17 - 23:08:52 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:08:52 | 200 |       996.8µs |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:08:52 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:08:52 | 200 |            0s |             ::1 | GET      "/assets/css/top.css"
[GIN] 2021/02/17 - 23:08:52 | 404 |      1.0024ms |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:11:50 | 200 |      1.0016ms |             ::1 | GET      "/top"
[GIN] 2021/02/17 - 23:11:50 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:11:50 | 200 |       997.7µs |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:11:50 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:11:50 | 200 |       999.8µs |             ::1 | GET      "/assets/css/top.css"
[GIN] 2021/02/17 - 23:11:50 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:11:58 | 200 |            0s |             ::1 | GET      "/top"
[GIN] 2021/02/17 - 23:11:58 | 200 |       998.4µs |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:11:58 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:11:58 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:11:58 | 200 |            0s |             ::1 | GET      "/assets/css/top.css"
[GIN] 2021/02/17 - 23:11:58 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
[GIN] 2021/02/17 - 23:12:47 | 200 |            0s |             ::1 | GET      "/top"
[GIN] 2021/02/17 - 23:12:47 | 200 |            0s |             ::1 | GET      "/assets/css/style.css"
[GIN] 2021/02/17 - 23:12:47 | 200 |            0s |             ::1 | GET      "/assets/css/index.css"
[GIN] 2021/02/17 - 23:12:47 | 200 |            0s |             ::1 | GET      "/assets/css/menu.css"
[GIN] 2021/02/17 - 23:12:47 | 200 |            0s |             ::1 | GET      "/assets/css/top.css"
[GIN] 2021/02/17 - 23:12:47 | 404 |            0s |             ::1 | GET      "/data/test.jpg"
[GIN] 2021/02/17 - 23:12:47 | 404 |            0s |             ::1 | GET      "/assets/favicon.ico"
